rooms_count,utm_easting,utm_northing,city_type,building_age,price_per_m2,location_latitude,location_longitude
1.0,272838.962968871,4078331.797876362,0,8,7500000.0,36.82360458,54.45305252
2.0,359894.5306235666,3770484.504514228,0,4,79439252.3364486,34.06573486,49.48174667
2.0,566320.667419601,3623964.994428953,1,8,33333333.33333333,32.75154114,51.70796585
0.0,497071.97189752414,3964863.761557052,1,0,114130434.7826087,35.82792664,50.9675827
1.0,266410.6737423764,2798541.081339927,0,3,5714285.714285715,25.28513145,60.68018723
0.0,583328.3400243698,3543382.295813064,1,0,29032258.06451613,32.02351379,51.88240814
5.0,307996.69611029327,3892349.225412109,0,7,400000.0,35.15574646,60.8920517
0.0,503953.71344103874,4154753.8651857777,0,2,102941176.47058824,37.5397644,45.04475403
0.0,498974.92272549536,3955702.154673474,0,5,150000000.0,35.745327,50.98866272
0.0,537918.9430376546,3951679.117174732,1,31,67500000.0,35.70832443,51.41918564
1.0,641887.0289872456,4048317.36576995,0,5,50000000.0,36.56977081,52.58571625
0.0,640291.7367828345,3275309.678154077,0,13,83333333.33333333,29.59972954,52.44873047
0.0,249664.3711899714,3581006.328970634,0,34,661478.5992217899,32.33795929,48.34030151
0.0,575996.8000698441,3257824.934552033,0,34,29000.0,29.44752693,51.78364182
2.0,539039.894788943,3952983.730340551,1,20,107920792.07920793,35.72004318,51.43164063
0.0,523203.3112288937,3262127.845275722,0,34,6200000.0,29.48845291,51.23936081
5.0,521409.673373097,3951885.858266797,1,9,181818181.8181818,35.71068573,51.23668671
4.0,539537.7926772775,3957235.5470586983,1,13,136363636.36363637,35.758358,51.43735504
0.0,605700.7552087582,4210427.814964782,1,3,300000000.0,38.03540421,46.2044754
2.0,705892.6995901697,3735916.710855405,0,5,9400000.0,33.74333191,59.22265625
0.0,559590.3105931525,4006224.5529467706,0,6,20000000.0,36.19900131,57.6628418
0.0,572621.179536469,3174977.8150345124,0,3,25000000.0,28.70002365,57.74345016
1.0,596041.4476348591,4205612.43437595,1,1,14285714.285714284,37.99308777,46.09378052
0.0,272462.61591949034,4078380.810520996,0,5,50000000.0,36.82395554,54.44882202
2.0,639288.912620654,3289829.2380607794,1,0,230769230.7692308,29.73084068,52.44024277
0.0,488864.0950889843,3959482.625601889,1,8,40000000.0,35.77935028,50.87678528
0.0,715806.8225712079,3940658.511137312,0,23,83333333.33333333,35.58614349,53.3818512
0.0,248160.62425532416,3527770.5315960404,0,1,171875000.0,31.85786819,54.3382988
4.0,391080.2879763715,4127193.261037986,0,7,15000000.0,37.28496933,49.77127838
0.0,723105.9590211341,4024361.490364473,1,15,285714285.71428573,36.33848572,59.48587799
1.0,264635.87592192774,4238602.350707832,0,8,26923076.923076924,38.26464844,48.30976868
4.0,536966.5539506098,3348739.0140677947,0,0,400000.0,30.2697506,57.38432312
0.0,481154.2622565629,4000985.886359934,0,34,588235.2941176471,36.15342331,50.79049301
0.0,254394.92628743485,3711233.418834626,0,0,148351648.35164836,33.51248169,48.35581589
1.0,581468.9422232227,3954263.6029362897,0,34,281395348.8372093,35.72898483,51.90084457
2.0,505482.6896395694,3346129.125504449,0,0,39062500.0,30.24674988,57.05698776
4.0,531768.8258080246,3946983.630653977,1,3,9000000.0,35.66620636,51.35101318
1.0,494448.1956054599,3968170.659791787,1,20,21428571.42857143,35.85773087,50.93851089
0.0,495439.5498701426,3966352.897649107,1,19,95238095.23809524,35.84134674,50.94950104
0.0,553792.7304705734,3617824.763968815,0,0,2068965.5172413792,32.69683838,51.57388306
1.0,685155.6623937741,3903095.67826757,0,0,43902439.02439024,35.25387192,47.03522873
1.0,579635.3725020718,3954622.27919232,0,3,3500000.0,35.73236847,51.8806076
1.0,613588.3213540387,4214701.796128515,1,14,24500000.0,38.0729599,46.29501343
3.0,528706.1025286469,3951985.990475385,1,0,194214876.03305784,35.71140289,51.31735229
2.0,499620.5937840336,3963665.507887028,1,23,40776699.02912621,35.81712723,50.99580002
2.0,375078.7023941061,4127526.089848729,0,18,54081632.653061226,37.28595734,49.59075546
1.0,554706.2803219421,3864259.175625211,0,0,2000000.0,34.91931534,51.59891891
2.0,480655.66911565786,3938605.164893588,0,5,1857142.857142857,35.59098434,50.78646469
2.0,616082.0684370375,4213991.815737477,1,13,83333333.33333333,38.06624603,46.3233223
0.0,535116.1457936183,3950821.824867304,1,8,104864864.86486489,35.70069885,51.38816452
3.0,641299.386167661,3269339.1326347734,1,8,16000000.0,29.54574776,52.45835876
0.0,459322.1721732538,3902645.0592873422,0,2,7500000.0,35.26610184,50.55277252
2.0,613896.703340177,4214739.1236374965,1,7,41803278.68852459,38.07325745,46.29853439
0.0,582067.6108962436,4138603.122254854,0,0,36231884.057971016,37.39056015,57.92710876
0.0,572152.9082926185,3171459.9275076697,0,19,35000000.0,28.66829872,57.73843384
1.0,503781.067307728,3933407.814515577,0,1,23000000.0,35.54430389,51.04171371
1.0,528057.5391376907,3936817.10561225,0,13,25454545.454545453,35.57465363,51.30965424
0.0,693261.9825974316,4049668.418536109,0,0,57142857.14285714,36.57292557,59.15989685
4.0,466422.0835193667,3978873.490999807,0,19,2000000.0,35.95366669,50.62765884
0.0,538665.0236034078,3951041.343644561,1,28,75757575.75757575,35.70254517,51.4274025
1.0,279939.89008491696,4059519.786345977,0,3,50133333.333333336,36.65585327,48.53802109
0.0,721785.4427993684,4027250.7946814448,1,6,150000000.0,36.36481476,59.47200012
1.0,484438.7989442407,3949522.16770955,0,13,39560439.56043956,35.68948364,50.82801437
1.0,536824.763015625,3952078.569275016,1,18,96363636.36363636,35.71196747,51.40710831
5.0,538595.2730899644,3761418.345653421,0,5,5614035.087719298,33.99263763,51.41789627
0.0,452446.01903688617,3408578.5780860493,0,0,1481.4814666666666,30.80934525,56.50286484
0.0,617718.6190077229,4216088.958674205,1,10,42666666.66666666,38.08493042,46.34231949
0.0,386171.13645973866,3963816.565070144,0,34,500.0,35.81188583,49.74004364
2.0,255806.09388897248,3709357.957912064,0,13,82089552.23880596,33.49590683,48.37150574
2.0,532285.2879889236,3959042.828761688,1,16,125000000.0,35.7749176,51.35720444
5.0,512179.3866985783,3924197.850945351,0,23,17000000.0,35.46119308,51.13422775
1.0,526232.6660439469,3944742.679740791,1,5,32000000.0,35.64616394,51.28977203
1.0,556634.3973744754,3621349.362266,1,23,50000000.0,32.72848892,51.60441208
2.0,539067.2056858442,3942285.057917272,1,34,90625000.0,35.62358093,51.43142319
1.0,584448.7570902447,3543298.0516914707,1,0,2000000.0,32.02267075,51.89426422
0.0,425085.1122466406,3009066.852584732,0,4,73333333.33333333,27.20228767,56.24357986
1.0,540828.7708894837,3956155.7217815006,1,6,133975903.61445785,35.74856949,51.45158005
5.0,371101.0303265567,4133531.64273094,0,3,44852941.176470585,37.33953094,49.54485321
0.0,563648.4545538875,3617345.885192473,1,3,138000000.0,32.69199371,51.67898941
3.0,535715.2934944016,3958011.78477026,1,8,164705882.3529412,35.76550293,51.39510727
2.0,539668.6940489125,3954261.31568248,1,14,118589743.58974358,35.73153687,51.43865585
0.0,671460.7018437285,3921173.479801017,0,13,96774.19354838708,35.4192276,46.88855743
0.0,571704.2810080154,3608078.047745525,1,0,444444.444,32.60790253,51.76420975
0.0,497157.7483060665,3949751.847612553,1,26,105000000.0,35.69167328,50.96858597
0.0,533866.6948103602,3950136.215551176,1,18,366242038.2165605,35.694561,51.3743248
0.0,496007.2778399564,3968633.5295102745,1,13,169230769.23076922,35.86191177,50.95577621
0.0,546720.4456988098,3610438.321144981,0,0,7777777.777777778,32.63053131,51.49806595
0.0,537924.0885551769,3954431.81040706,1,5,72972972.97297297,35.73314285,51.41937256
0.0,360526.3173639109,3443497.694673181,0,34,5095.238095238095,31.11708069,61.53730774
1.0,692459.5883989241,3806833.003449919,1,8,94339622.64150944,34.38501358,47.09339523
2.0,541678.5085329779,3960798.578217838,1,4,151666666.66666666,35.79039383,51.46121979
2.0,533650.1220764349,3950454.828371884,1,15,73529411.76470588,35.6974411,51.37194443
0.0,538924.394157049,3940894.1574608274,1,6,250000000.0,35.61104584,51.42977905
2.0,716324.4295835544,3939882.60136688,1,16,8000000.0,35.57904053,53.38735199
0.0,487060.4456038849,3960303.3369766953,1,13,70967741.93548387,35.78672791,50.85681534
5.0,517012.547375752,3947010.4327355702,1,13,24117647.05882353,35.6668129,51.18797302
1.0,519416.7295741586,3943916.264865056,0,3,17894736.842105262,35.63887024,51.21446228
1.0,716975.8539491514,3941828.0767004783,0,0,30000000.0,35.5964241,53.39505768
0.0,497979.3242749584,3951867.468938882,0,8,100000000.0,35.71075058,50.97766113
4.0,540390.5841568992,3951110.794802246,1,34,164705882.3529412,35.70310211,51.4464798
1.0,555047.8175127311,3925394.807097773,0,1,14117647.05882353,35.47053528,51.60674286
5.0,729226.4672768665,3818923.153726156,0,5,1400000.0,34.4864502,47.49624252
1.0,694928.139040105,4049047.552737304,0,2,71250000.0,36.56699371,59.17834854
2.0,538587.2495801585,3953451.812838068,1,23,102857142.85714284,35.72428131,51.42665863
0.0,272466.5038299608,3849166.5904418337,0,15,42000000.0,34.75930405,48.51406097
2.0,279441.15052034287,4062085.3206776194,0,16,34782608.69565217,36.67884445,48.53170776
2.0,253260.89703806085,3704209.628252174,0,12,116071428.57142857,33.44893646,48.34555054
0.0,540671.3947515368,3943358.008986625,1,6,240909090.9090909,35.63319016,51.44919205
1.0,703242.7292867957,3906966.239009546,0,18,50000000.0,35.28524017,59.23487091
3.0,536657.1217655648,3950893.630717468,1,23,64285714.28571428,35.70129013,51.40520096
0.0,634920.3054658375,4105848.603601092,0,34,40000000.0,37.08922577,58.51809311
0.0,437369.16718565626,3863214.7276001694,0,34,985074.6268656716,34.90943909,50.31440735
3.0,533172.5469871666,3958092.020802475,1,5,262500000.0,35.76631546,51.36698151
0.0,536814.5288906745,3952050.1788124777,1,18,750000000.0,35.71171188,51.40699387
2.0,322986.6955822144,3710714.0059862505,0,13,16666666.666666666,33.5213623,49.09395218
2.0,529078.5415473743,3957738.316862346,1,3,157142857.14285713,35.76325607,51.32167816
1.0,537187.4103321675,3946720.741816688,1,34,225000000.0,35.6636467,51.4108696
0.0,533218.849079144,3945984.511700693,1,19,35000000.0,35.65715027,51.36699295
2.0,276403.3883400913,4245190.362478984,0,17,4375000.0,38.32696915,48.44206238
0.0,520254.2554878213,3947557.9276959854,0,2,110000000.0,35.67168808,51.22380447
0.0,520073.26231870806,3552574.351478228,0,2,85000000.0,32.10933304,51.21276855
3.0,271471.05648484,3011129.01191735,0,17,50000000.0,27.20394897,60.6928215
0.0,641730.7857036582,3278074.3400523053,1,13,126666666.66666669,29.62450981,52.4639473
2.0,534360.3612711214,3959634.089056162,1,15,219230769.2307692,35.78017807,51.38018799
1.0,568325.1126378259,3624962.721286601,1,5,27826086.95652174,32.76041794,51.72943497
1.0,541441.1830532035,3958178.45212544,1,20,195454545.45454547,35.76678085,51.45845795
5.0,739279.4602830197,4029006.540430225,1,6,12000000.0,36.37643433,59.66734314
2.0,544480.0868260352,4101693.83181892,0,34,21496598.639455784,37.06043625,57.50030518
2.0,561256.7401265397,3610081.050958511,1,0,157692307.69230768,32.62659836,51.65299988
2.0,260895.0950861937,3580828.7605208284,0,19,3213166.1442006268,32.3388176,48.45956421
1.0,538995.7173279243,3953457.829590932,1,28,118888888.8888889,35.72431946,51.43117523
5.0,592353.1224509558,3953390.19519834,0,0,5000000.0,35.72014999,52.02108002
0.0,611486.868923218,4214925.516600322,1,7,394736842.1052632,38.07523727,46.27109528
0.0,554592.0240437584,3393730.298943106,0,0,16964285.714285713,30.67506409,51.56991959
3.0,531808.7809419929,3953083.491685384,1,16,112149532.71028036,35.72120285,51.35169601
1.0,689859.7688140464,3808275.529536938,1,9,12000000.0,34.39849472,47.06545258
1.0,389929.6141172944,3771327.667873118,0,23,5403225.806451613,34.07692719,49.80704498
2.0,471315.11678914056,3979638.509937724,0,4,60000000.0,35.96072006,50.68188858
1.0,274301.5242851075,4061322.937915349,0,19,172131147.54098362,36.67077255,48.47446442
1.0,772127.5074177969,3820241.0408153697,0,18,15662650.602409638,34.48788834,47.96334076
0.0,558381.7020419573,3629839.191125323,1,3,17000000.0,32.80497742,51.62359238
1.0,379046.5251024732,3774465.243816223,0,34,80000000.0,34.10401535,49.68868256
0.0,266554.21048531577,4077750.618939769,0,0,1200000.0,36.81684113,54.38283157
0.0,297037.9992661088,3542151.797120675,1,13,4000000.0,31.99728584,48.85152435
0.0,279197.5413149923,3759453.034569781,0,3,359375.0,33.9524231,48.61060715
1.0,604125.0554371468,4219956.532407837,1,8,27142857.14285714,38.12144852,46.18791199
1.0,643539.0572621367,3273336.421508573,1,6,88888888.8888889,29.58155632,52.48199463
0.0,560891.3133289547,3615471.226409547,1,3,31531.53153153153,32.67523956,51.64945602
2.0,593802.3274112138,4103227.4005260654,0,28,5000000.0,37.07062149,46.05520248
0.0,469504.16159312887,4085231.3360134447,0,8,208333333.3333333,36.91259766,50.65764999
0.0,511757.6337278601,3946371.961690596,1,8,13000000.0,35.66113281,51.12990189
0.0,624836.1933769928,4208132.885915292,1,0,95000000.0,38.01229095,46.42206955
0.0,288096.21246806235,3852273.937778767,0,34,700000.0,34.79066849,48.68391418
0.0,508766.61158517486,4155878.651173372,0,3,38000000.0,37.54986954,45.09924698
0.0,266289.8700009093,3861175.4623370063,0,0,10000000.0,34.86609268,48.44329453
4.0,612140.7386105228,4213592.018497908,1,2,340000000.0,38.06314087,46.27833939
0.0,732736.1913231869,4253128.503257511,0,15,120000000.0,38.39610672,47.66501236
2.0,731796.9349920199,4020522.407596185,1,23,69230769.23076923,36.30185699,59.58148575
1.0,567682.2695845395,3927079.426559565,0,1,15000000.0,35.48494339,51.7461319
2.0,601641.8637566995,4226423.915039197,1,14,3333333.333333333,38.18000793,46.16051102
1.0,537214.1882442596,3956638.22467316,1,13,159090909.0909091,35.7530632,51.41162491
0.0,499164.4921166991,3935907.4228175646,0,6,2700000.0,35.56684875,50.99077988
0.0,455794.3812865898,3981161.718668181,0,0,499000.0,35.97387314,50.50968552
0.0,736524.4375067041,4021218.3260649065,1,7,110000000.0,36.30697632,59.63429642
2.0,736946.9280873005,4020460.205119739,1,21,39375000.0,36.30004501,59.63876724
0.0,270287.67454221286,3010254.5865591792,0,19,20500000.0,27.19586372,60.68104553
2.0,539384.1765612565,3953541.2022958193,1,23,132608695.6521739,35.72505569,51.4354744
0.0,267157.12421529123,4241628.093215791,0,0,10891089.10891089,38.29254532,48.33756256
1.0,334646.0370179224,4136698.1146889664,0,13,212500000.0,37.3622818,49.13278198
1.0,486683.36867578846,3841026.706939987,1,0,32833333.33333333,34.71120071,50.85457611
0.0,544435.4084458736,3950590.6577419806,1,34,504807692.3076923,35.69823837,51.49116135
1.0,269385.35100250336,3010554.223865499,0,4,370370.3666666666,27.19841576,60.67188644
3.0,536691.8554341493,3957096.8028181344,1,22,130000000.0,35.75721741,51.40586853
0.0,408488.05430680106,3778051.9688566416,0,4,250000000.0,34.13935089,50.00744629
0.0,521271.3771206184,3929416.9254904734,0,32,5040000.0,35.5080986,51.23456573
5.0,274257.1540594784,4066677.582716031,0,5,22222.2222,36.71898651,54.47238922
0.0,505626.55125053815,4182016.839596992,0,34,666666.6666666666,37.78548813,45.06389999
1.0,514678.4154805193,3940657.083598686,0,13,110000000.0,35.60956573,51.16206741
3.0,494658.6768746303,3948210.858654396,1,6,7000000.0,35.67776871,50.94097519
0.0,491412.6234019949,3964124.070476039,1,1,40000000.0,35.82122421,50.90493393
0.0,652462.7358561704,3271699.817467022,1,20,175000.0,29.56573105,52.57387161
0.0,606842.3386904617,3931001.285461911,0,4,220000.0,35.51685715,46.17828369
0.0,493652.03175880434,3965981.254342695,1,10,100000000.0,35.83798599,50.92971039
2.0,540530.5950368794,3956043.077727711,1,34,116250000.0,35.74756622,51.44827652
1.0,251050.45797676363,3535016.90818843,0,1,17433414.043583535,31.92381096,54.3669548
5.0,567582.2001959115,3956282.888876676,0,11,60000000.0,35.74824142,51.74747467
0.0,558764.3498142655,3908188.5006438633,0,0,300000.0,35.31518555,51.6464653
1.0,541510.4015317137,3963564.897767018,1,6,141176470.5882353,35.81534195,51.45950317
0.0,279327.4004783939,3470950.7419028603,1,3,314285714.28571427,31.35210991,48.68019485
2.0,539831.7766951382,3765549.204928447,0,8,9870129.87012987,34.02984619,51.43147278
0.0,271128.95900978823,4080379.02671202,0,34,16827.58620689655,36.84162903,54.43328094
0.0,314149.6677145831,4025085.7692565178,0,3,759615.3846153846,36.35292435,54.92878723
0.0,698790.8077638478,4052812.9134975774,0,23,57142857.14285714,36.60011673,53.22245789
0.0,553226.8023892929,3931232.6316393833,0,0,30000000.0,35.52326965,51.58705521
1.0,646932.396442793,3278119.905043378,1,11,310000000.0,29.62431717,52.51766586
1.0,548590.068274531,3507724.077997257,1,6,125000.0,31.70384407,51.51277924
0.0,606827.8284896982,4135827.359331402,0,5,853658.5365853659,37.36302185,46.20637131
0.0,506540.89712567016,3935516.74359261,0,2,2500000.0,35.5633049,51.07217789
2.0,511142.40865849337,4152177.088902327,0,3,11363636.363636363,37.51647949,45.12608719
0.0,540603.5387743653,3957738.356140893,1,24,470000000.0,35.7628479,51.44916916
4.0,774221.0510461369,3774755.996311389,0,1,1000000.0,34.0776825,47.97164536
2.0,538379.2828869463,3953434.410564913,1,34,110000000.0,35.72413254,51.42435837
0.0,279973.4736695967,3467703.355797269,1,1,120535714.28571428,31.32295609,48.68769836
0.0,650388.9692365887,3952005.3623569943,0,0,800000.0,35.70051575,52.66228485
0.0,250840.99479892768,4035887.919675788,0,5,735294.1176470588,36.4358902,54.22043228
3.0,557152.9169107245,3912659.0215430735,0,16,13500000.0,35.35558701,51.62905121
1.0,734544.5697371652,4019555.90252203,1,34,340000000.0,36.2924881,59.61176682
0.0,631877.4006223768,3723461.1944494266,0,2,75000000.0,33.64282608,46.42206955
1.0,280285.6547707453,4255978.7996148495,0,0,35714285.71428572,38.42506409,48.48307037
0.0,753208.4413627922,3893799.984539314,0,4,300000.0,35.15526581,47.77972794
4.0,570997.16519177,3951477.0523735913,0,8,15668202.764976958,35.70467377,51.78481674
2.0,549927.9376342944,3932377.9501485783,0,13,31189.083820662767,35.5337677,51.5507431
2.0,648896.6031705455,3264357.0860490305,1,15,22000000.0,29.49991608,52.53606796
1.0,508996.1754759097,4153611.304541233,0,0,7109.004739336493,37.52943039,57.10181808
2.0,538384.9786105888,3952835.329046731,1,27,77464788.73239437,35.71873093,51.4243927
2.0,508112.0944090545,3952559.305322005,0,24,31578947.36842105,35.71695709,51.08968735
0.0,279878.45921680256,3851858.420497598,0,34,2545454.5454545454,34.78518295,48.59427261
2.0,550773.5829511543,3954656.401574776,1,28,93137254.9019608,35.73458862,51.56147385
3.0,532225.8273981176,3954531.979381362,1,6,216216216.2162162,35.73424911,51.3563652
3.0,378057.9788872168,3696374.560678311,0,15,58139534.88372093,33.39976501,49.68873215
4.0,272176.0273535504,3011633.848597551,0,23,13978494.623655912,27.20862007,60.69984055
0.0,487979.0961113581,3960509.356962454,1,1,652173.9130434783,35.78859711,50.86697769
1.0,270086.3218261874,3854229.0455343486,0,32,26000000.0,34.80437851,48.48669434
0.0,573165.6880454086,3593650.646720483,1,16,38709677.41935484,32.47766876,51.77865982
0.0,313365.2324751368,4027417.8331521135,0,1,9090909.090909092,36.37378311,54.91949081
1.0,375762.90755476657,4126038.0976927727,0,18,40384615.38461538,37.27264023,49.59872055
0.0,549549.2605971524,3955892.9900127766,1,3,500000000.0,35.74580002,51.54801178
1.0,343855.2532701452,4123925.713972244,0,0,233333.3333333333,37.24880219,55.23941422
1.0,483507.6409104297,3947697.811156145,0,1,28846153.846153848,35.67301941,50.81776047
0.0,552068.4228465593,3911430.4124589297,0,5,900000.0,35.3447876,51.57301331
0.0,579419.7761299093,3547547.3502756003,1,0,2000000.0,32.06136703,51.84136581
2.0,487252.9817557913,3832082.5446390943,1,1,75000000.0,34.63055038,50.8609314
5.0,481891.99466845806,3850360.793795525,1,8,30000000.0,34.79529953,50.80205154
1.0,724964.7847720195,4202479.041302216,0,3,1000000.0,37.94207001,47.56009674
0.0,355811.1210565838,3704056.0604464095,0,0,26562500.0,33.46626663,49.44834518
0.0,613559.0436009123,4214641.270274514,1,34,750000000.0,38.07241821,46.2946701
1.0,310202.1101041923,3849756.049094072,0,28,66666.66666666667,34.77233505,48.9259491
1.0,681752.511061465,3909033.331476937,0,1,100000.0,35.30800247,46.99915695
1.0,321782.3506012258,3715289.978447896,0,23,20000000.0,33.56241226,49.08007813
0.0,506151.411542021,4155068.3820405607,0,21,38043478.26086956,37.54258728,45.06963348
2.0,615856.1248187171,4214063.536384867,1,1,89189189.1891892,38.06692123,46.32075882
0.0,721571.9952334084,4027507.0724048098,1,13,189062500.0,36.36717224,59.46969604
2.0,559752.3852675145,3610656.788479165,1,6,79365079.36507936,32.63187408,51.63700104
0.0,540683.0051764053,3950934.4287220314,1,13,200000000.0,35.70149994,51.44970322
0.0,492060.05764302186,3834133.4206172233,1,0,110000000.0,34.64909363,50.91335678
0.0,527463.4760887988,3943285.4758265777,1,0,30000000.0,35.63299179,51.30331802
0.0,682250.5000131729,4046226.58833872,0,6,14615384.615384616,36.54408264,53.03609085
2.0,492746.7564492693,3957273.450945256,0,11,34492307.692307696,35.75946808,50.91976547
0.0,650499.1443243385,3261152.649697584,1,0,5000000.0,29.47081375,52.55215454
1.0,332681.11204967054,3705822.2698625415,0,0,220010.35294117648,33.47882462,49.19920731
0.0,273381.0727485754,3850600.97114446,0,3,198019801.98019803,34.77243042,48.52365875
0.0,279664.8849764212,3465394.4619993386,1,18,110000000.0,31.30208206,48.68496704
0.0,493954.3171096597,3967709.38599302,1,21,136363636.36363637,35.85356903,50.93304443
0.0,732088.9422148047,4022154.559526393,1,7,51666666.66666666,36.31648636,59.58522034
1.0,486586.0871474554,3970517.5632901294,0,4,8076923.076923077,35.8788147,50.85139465
1.0,494557.4434404028,4070961.667654744,0,34,60606060.60606061,36.78443909,50.93900299
0.0,260693.2918327285,4235506.858542921,0,4,80263157.89473684,38.23574066,48.26579666
2.0,469974.3660240028,3969466.4178939024,0,1,20750000.0,35.86896896,50.66740417
2.0,539820.8236919366,3957181.8110259417,1,10,161904761.9047619,35.75786209,51.44048309
1.0,535747.7931939063,3953198.755880234,1,20,100000000.0,35.72210693,51.39525223
0.0,370990.8491323228,3259081.144824617,0,13,6666666.666666667,29.45452309,55.6696701
0.0,655725.0436034941,3966619.68122448,0,5,120000.0,35.8313942,52.72408295
0.0,514756.60936418606,3956807.636418528,1,0,285714285.71428573,35.75518417,51.16322708
0.0,576476.6246881309,3912269.008915436,1,13,1600000.0,35.35077667,51.84168243
0.0,497647.3145175554,4161631.3919160566,0,1,8181818.181818182,37.60176086,44.97334671
1.0,498139.6560067625,3949639.047393868,1,7,33684210.526315786,35.69065857,50.97943878
0.0,484444.3219489732,3836102.083544891,1,0,460714.28571428574,34.66675949,50.83021545
0.0,539030.5456380721,3946154.499957419,1,7,136666666.66666666,35.65847015,51.43120575
0.0,642005.9711022684,3270358.117031242,1,0,30000000.0,29.55486107,52.46578217
5.0,540365.6425694635,3947407.7415690375,1,34,240000000.0,35.66971588,51.44601822
1.0,509858.8197154123,3950549.7233580016,0,0,135483870.96774194,35.69882202,51.10897446
1.0,722228.7088091604,4200339.372901299,0,1,1500000.0,37.92347717,47.52832794
0.0,293109.3342317806,3264629.8295307364,0,18,100000000.0,29.49412346,60.8658905
1.0,628729.2159390058,3721612.3469265583,0,2,28378378.37837838,33.62654114,46.38786316
5.0,532617.88263152,3958703.030802093,1,10,241176470.5882353,35.77184296,51.36087036
2.0,410507.2555819351,4014468.204478258,0,13,38000000.0,36.27100754,50.00363922
0.0,543335.7860761796,3959496.601670368,1,1,600000000.0,35.77858353,51.47948837
1.0,522484.47389125056,3934680.004281722,0,7,398148148.1481481,35.55552673,51.24808884
2.0,646945.1489454228,3278302.73224318,1,6,56000000.0,29.62596512,52.51782227
2.0,537455.0981733084,3957167.267183434,1,8,171111111.1111111,35.75782394,51.41431427
4.0,529444.8015749578,3610525.8194348887,0,4,4333333.333333333,32.63191605,51.31390381
0.0,295299.66122611664,3749109.3379906258,0,0,16751269.035532994,33.86246109,48.78714752
0.0,596238.0963843782,4205726.505882583,1,34,4000000.0,37.99409485,46.096035
1.0,562403.6445350468,3610149.4853095296,1,8,200000000.0,32.62715149,51.6652298
0.0,677209.4193886679,3852133.9841620103,0,11,153846153.84615386,34.79603195,46.93706131
0.0,496859.8869576296,3941917.747254935,1,6,7000000.0,35.62103653,50.9653244
2.0,645106.8317175666,3278366.7506539864,1,18,90000000.0,29.62675858,52.49884796
1.0,540049.6818904318,3950867.662685851,1,23,229095.0742268041,35.70092392,51.44269943
5.0,575773.0122810017,3601159.270276458,1,23,13000000.0,32.54522324,51.80701065
1.0,501071.4447374248,3965863.535030424,1,3,366666666.6666667,35.83694458,51.01186371
0.0,538530.0000310786,3952333.7402544986,1,34,1468085106.382979,35.71420288,51.42597198
0.0,542638.382956321,3961411.574305485,1,0,353571428.5714286,35.79587936,51.47187424
0.0,389037.8705400353,3973398.893292067,0,34,250000.0,35.89859009,49.77043533
0.0,578691.8603375503,3601091.7343378444,1,6,2500000.0,32.54441071,51.83808899
1.0,557501.6346157651,3913087.714281687,0,9,245000000.0,35.35943222,51.63291931
1.0,272426.9089446555,3853928.083618253,0,18,387096774.1935484,34.80219269,48.51234055
3.0,544030.1933099674,3923982.126031711,0,18,14000000.0,35.45834732,51.48523331
0.0,558654.3822808795,3925545.0476976414,0,3,3142857.1428571427,35.4716835,51.64650345
1.0,796996.5658995552,2940297.898330792,0,9,25252.525,26.55223083,53.98092651
2.0,538891.5532558269,3951324.537869308,1,13,81818181.81818181,35.70508957,51.4299202
0.0,497180.52171626384,3964910.6895094407,1,18,533333333.3333333,35.82835007,50.96878433
0.0,683905.7189188366,4256586.966291534,0,10,500000.0,38.43863297,47.10716629
0.0,271349.8420312356,4234032.017811505,0,13,100000000.0,38.22523499,48.38790894
0.0,663004.42568453,4013129.4887417,0,0,59375000.0,36.24932861,58.81423187
0.0,537880.4683296225,3593010.3714943025,0,0,75000000.0,32.4736557,51.40312576
4.0,539597.6727424995,3953478.265486787,1,23,80000000.0,35.72447968,51.43783188
2.0,586284.5165740753,4108711.673369511,0,7,23000000.0,37.12077332,45.97127533
1.0,524059.704988388,3944511.036377628,1,21,30638297.872340426,35.64413071,51.26576233
1.0,272234.5396686197,3852847.200518402,0,14,350000000.0,34.7924118,48.51053238
3.0,262790.5808715443,4056057.537437317,0,3,8666666.666666666,36.62055588,48.34740829
0.0,291760.7326810813,3794152.4868963175,0,2,500000.0,34.26768875,48.73815155
0.0,679838.8026114166,4255261.579318178,0,34,350000.0,38.42752457,47.06025696
0.0,655702.7953758305,3272737.6709236214,1,23,2777777.775,29.57469368,52.60745621
1.0,544410.9278133527,3953897.069914219,1,10,103333333.33333331,35.72805023,51.49107361
3.0,542925.2674034992,3942549.4781341353,1,2,61764705.88235294,35.6258049,51.47404099
0.0,563865.1843739693,3930190.380905621,0,3,50000000.0,35.51324463,51.70429993
4.0,539327.1287770304,3953023.500562341,1,0,218750000.0,35.72039032,51.43481827
0.0,727711.8569698766,3812697.968370197,0,0,100000.0,34.43069839,47.47810364
0.0,553913.1751672616,3393782.4684448973,0,4,2777777.775,30.67556572,51.56283569
0.0,480340.3772750885,3952302.783560257,0,3,4000000.0,35.71448135,50.78264999
0.0,558956.0421523822,4008271.24194531,0,0,555.55555,36.21749115,57.65594101
2.0,540843.1883285672,3955796.152616584,1,18,135714285.7142857,35.745327,51.45172119
0.0,530919.7869296032,3931551.58282306,0,2,60000000.0,35.52709198,51.34104156
